Geo_FIPS,sovi,rank
g08087,1.3947532970322216,857.0
g08089,5.417639144336347,108.0
g08091,-2.2209146109806452,2554.0
g08093,-5.909226014211461,3078.0
g08095,3.315297693170433,283.0
g08097,-6.493323261752367,3103.0
g08099,2.8556419603026946,355.0
g08101,3.352496328271738,277.0
g08103,-2.5227653651932647,2629.0
g08105,3.8435904628406066,217.0
g08107,-6.974182412540077,3113.0
g08109,1.3819421172596216,860.0
g08111,-5.8283753054036405,3074.0
g08113,-7.092835745639528,3116.0
g08115,4.254724960565374,166.0
g08117,-6.147924289920413,3091.0
g08119,-2.8933989724069806,2730.0
g08121,-1.6024704299732089,2358.0
g08123,-2.6363203465022362,2666.0
g08125,0.028848249088093914,1565.0
g09001,-4.068936621398249,2944.0
g09003,-0.1496823175932036,1665.0
g09005,-2.844254186558231,2720.0
g09007,-3.6645600512690386,2882.0
g09009,0.036536769505350675,1562.0
g09011,-1.4094580569971606,2285.0
g09013,-5.637123600797011,3061.0
g09015,-0.5010796476458621,1867.0
g10001,-0.6763457682762076,1951.0
g10003,-2.2997206704895143,2571.0
g10005,1.8249806272704847,660.0
g11001,0.18975108958646913,1470.0
g12001,-1.5751374832277603,2348.0
g12003,-2.812398886008589,2710.0
g12005,-0.37981498588025586,1801.0
g12007,-1.6153034137620295,2364.0
g12009,0.4793464190593414,1322.0
g12011,0.8513080943964113,1112.0
g12013,2.267858324221545,500.0
g12015,5.434101919195086,106.0
g12017,5.592644985773323,98.0
g12019,-3.2209292901673283,2804.0
g12021,3.9801241694824947,196.0
g12023,-0.8245202656308629,2026.0
g12027,1.7053117267503377,719.0
g12029,0.4862085939060674,1316.0
g12031,-1.0337898593465815,2111.0
g12033,0.5686247464155703,1263.0
g12035,3.155580940464963,310.0
g12037,0.6608763412864604,1215.0
g12039,1.7246501353147372,706.0
g12041,-2.029706985266819,2498.0
g12043,4.35248556962104,155.0
g12045,-1.0259792442845153,2108.0
g12047,-2.1452374595572143,2534.0
g12049,2.0552872314241233,570.0
g12051,2.5984168588205034,418.0
g12053,3.3672464509454825,272.0
g12055,6.572564740030947,65.0
g12057,-0.2733054150734767,1742.0
g12059,-0.7362493220566861,1986.0
g12061,3.8392841534961755,219.0
g12063,0.1897848853132279,1469.0
g12065,-0.6227419861665915,1931.0
g12067,-2.409620353192753,2602.0
g12069,2.216538595131631,518.0
g12071,3.502152813499773,257.0
g12073,-2.4321042804154818,2606.0
g12075,1.7068325540748963,717.0
g12077,-6.116524017415438,3089.0
g12079,-0.04033103779000191,1598.0
g12081,2.3995054595523104,457.0
g12083,4.053032122915236,185.0
g12085,1.8532454044927866,648.0
g12086,6.245310687856254,73.0
g12087,-1.5695705486021059,2346.0
g12089,-2.4345883718122994,2607.0
g12091,-1.413006081452425,2288.0
g12093,2.4952160033153223,438.0
g12095,-0.11057750227454188,1643.0
g12097,3.7796298742509946,224.0
g12099,2.2559813035264247,506.0
g12101,1.0939723323617716,991.0
g12103,1.9967811265244921,590.0
g12105,1.7794161119280616,686.0
g12107,1.9751026006586585,599.0
g12109,-3.4292790781151647,2846.0
g12111,3.0416672440812356,323.0
g12113,-3.7919899714872205,2906.0
g12115,4.6540096782437415,140.0
g12117,-2.2807633240588485,2566.0
g12119,6.528759050137273,67.0
g12121,0.43514055009501496,1348.0
g12123,-0.6981498640501735,1965.0
g12125,-4.0536197025381515,2941.0
g12127,2.3986757223354997,458.0
g12129,-5.184403306657734,3034.0
g12131,-0.09772795647326504,1632.0
g12133,-0.5571285624140634,1897.0
g13001,-2.5470891059890013,2639.0
g13003,0.036633575540654384,1561.0
g13005,-0.6270428617359463,1932.0
g13007,4.215314839647381,169.0
g13009,1.5268783497974405,801.0
g13011,-4.3482461882824195,2964.0
g13013,-3.32872403848067,2828.0
g13015,-2.2747792750800944,2564.0
g13017,3.247670525699567,297.0
g13019,-1.0422537578911526,2120.0
g13021,2.089665887977385,555.0
g13023,0.8057748847639608,1135.0
g13025,-1.7746786997193063,2417.0
g13027,0.8960079291007035,1079.0
g13029,-4.447278844176069,2975.0
g13031,-2.0688442609974977,2513.0
g13033,2.2641412407382724,503.0
g13035,-3.124508818982207,2785.0
g13037,-0.10556372000475811,1638.0
g13039,-3.118897233089824,2783.0
g13043,1.8086743482084966,673.0
g13045,-2.081895780717922,2515.0
g13047,-1.513814466299635,2329.0
g13049,-2.912279763164832,2735.0
g13051,-0.24193836984974193,1719.0
g13053,-7.930372490832857,3127.0
g13055,-1.1229558269219095,2162.0
g13057,-5.069213359620499,3024.0
g13059,0.5523528713725447,1277.0
g13061,7.766120501669628,44.0
g13063,0.669077864012422,1209.0
g13065,3.2995654315418568,287.0
g13067,-4.289180025000331,2959.0
g13069,-1.7672155018577522,2414.0
g13071,0.6068064398926785,1238.0
g13073,-5.128247498178345,3029.0
g13075,-0.29543158866031993,1752.0
g13077,-4.049501462225448,2938.0
g13079,-2.508821479633273,2627.0
g13081,2.8200105915749525,368.0
g13083,-2.0828802463809066,2516.0
g13085,-3.3826711323140644,2839.0
g13087,2.2043720375730573,522.0
g13089,-1.4258690531231573,2296.0
g13091,-1.5070799856227692,2326.0
g13093,-1.5653679375771312,2343.0
g13095,3.255724020594272,296.0
g13097,-3.5946833306910873,2868.0
g13099,2.8419616019580567,361.0
g13101,1.9074415634185544,629.0
g13103,-5.422283090327015,3051.0
g13105,2.833388736043923,366.0
g13107,1.4175228704426723,841.0
g13109,-0.5010381148118972,1866.0
g13111,1.866497099817779,641.0
g13113,-5.839629405702382,3076.0
g13115,1.167619155547369,952.0
g13117,-6.98342565142922,3114.0
g13119,-0.04732272372813373,1604.0
g13121,-3.8395731981953727,2914.0
g13123,0.18659949633132378,1473.0
g13125,-0.5266423141555443,1883.0
g13127,1.324237160692371,886.0
g13129,-1.1910385425071082,2197.0
g13131,-0.21279755102435782,1700.0
g13133,1.9875674852543457,593.0
g13135,-3.609169164446719,2872.0
g13137,0.054139011939008164,1552.0
g13139,-1.1739379246463635,2186.0
g13141,3.3600759035769334,276.0
g13143,-0.5934554872568378,1913.0
g13145,-5.927305059166494,3080.0
g13147,1.0438101429015902,1013.0
g13149,-1.61195095278655,2359.0
g13151,-3.735275954543556,2894.0
g13153,-2.55848176943309,2643.0
g13155,-0.889883901519632,2059.0
g13157,-3.326344241314433,2826.0
g13159,-1.5617842572663112,2342.0
g13161,-1.9306241936067585,2468.0
g13163,2.872825255103657,353.0
g13165,2.7242823069079853,391.0
g13167,-1.9059406394054685,2461.0
g13169,-2.5734172636068466,2645.0
g13171,-0.7583191850141675,1996.0
g13173,0.30686821996195335,1417.0
g13175,1.0995513907738441,986.0
g13177,-6.269580013201175,3097.0
g13179,-2.4902780268492517,2624.0
g13181,2.729499889461084,390.0
g13183,-0.6711049112320846,1947.0
g13185,-0.8185487419364048,2022.0
g13187,-2.196877069658416,2549.0
g13189,0.5839423624106059,1251.0
g13191,1.918610573025184,624.0
g13193,-0.5541418340514714,1896.0
g13195,-1.2886321822971405,2249.0
g13197,0.08917369582716272,1531.0
g13199,0.8803254072010099,1092.0
g13201,1.3586632514718482,869.0
g13205,-0.09706097185593388,1630.0
g13207,-2.7286758659308936,2691.0
g13209,-2.575132409702304,2646.0
g13211,-1.0683852533667215,2134.0
g13213,-2.1579829378701993,2538.0
g13215,1.5424510569776015,793.0
g13217,-1.6641438881451174,2381.0
g13219,-5.462216178713801,3054.0
g13221,-3.3304823450563843,2829.0
g13223,-4.593589344473378,2989.0
g13225,-1.288007707696325,2247.0
g13227,-2.4520002529892184,2611.0
g13229,-0.16538281499785157,1676.0
g13231,-3.39881602001645,2842.0
g13233,0.5652765204899719,1267.0
g13235,4.606054073971768,142.0
g13237,0.5185361612244893,1292.0
g13239,1.6402247686228568,749.0
g13241,2.5691511888285437,424.0
g13243,1.8598242337827233,645.0
g13245,1.784761455270954,684.0
g13247,-1.2455112706343252,2228.0
g13249,-3.3674082198591506,2834.0
g13251,0.9567085859521234,1050.0
g13253,3.5872336621863257,246.0
g13255,0.8621081196527909,1103.0
g13257,1.701833097975869,723.0
g13259,-0.585579364099122,1910.0
g13261,3.0851661482388844,316.0
g13263,1.755919330396658,696.0
g13265,6.07244416214317,82.0
g13267,-2.9945238547531474,2750.0
g13269,1.395502354540453,856.0
g13271,1.6811099337179156,731.0
g13273,3.7552157912653326,228.0
g13275,1.288407278489337,900.0
g13277,0.5971243890459551,1244.0
g13279,2.0668006286190437,564.0
g13281,3.9353040587399812,200.0
g13283,-0.0913978769269006,1629.0
g13285,0.8004467530681898,1139.0
g13287,2.025967784927309,584.0
g13289,-1.1990804439406597,2205.0
g13291,3.5210416877694803,253.0
g13293,2.6060996050218,417.0
g13295,-0.8251168294166945,2027.0
g13297,-2.1976361015069714,2550.0
g13299,1.1420954222507618,968.0
g13301,3.2650305769561916,292.0
g13303,0.6631355149459679,1213.0
g13305,-1.9493603255935112,2473.0
g13307,-1.0871498362085505,2141.0
g13309,-5.366557473118419,3046.0
g13311,-1.4126854793474228,2287.0
g13313,-0.015165902193763792,1583.0
g13315,-1.2469724135164024,2230.0
g13317,3.488127835886161,261.0
g13319,0.9672682173532765,1048.0
g13321,0.5194257920548946,1291.0
g15001,0.695790558967643,1197.0
g15003,-2.215048869683496,2552.0
g15005,3.1835882092750305,305.0
g15007,-0.7001784957378852,1968.0
g15009,-1.0331330607854992,2110.0
g16001,-3.695649297924258,2888.0
g16003,1.1808413703086222,946.0
g16005,-1.7835143384910401,2422.0
g16007,0.01850699946150336,1571.0
g16009,0.5372763517530879,1286.0
g16011,-0.875294969800923,2054.0
g16013,-2.7784582407155227,2699.0
g16015,-4.159065280228676,2951.0
g16017,-1.3811193401066588,2275.0
g16019,-2.1933703120879393,2548.0
g16021,-1.4831122061468216,2315.0
g16023,1.4020851861100272,849.0
g16025,-3.7271387674871126,2892.0
g16027,0.1178679140781993,1515.0
g16029,-3.788958635266011,2905.0
g16031,-1.4913726306629016,2319.0
g16033,2.016445609088401,586.0
g16035,-0.60714613854772,1918.0
g16037,-2.7787638037903655,2700.0
g16039,-1.8281391770851179,2436.0
g16041,-4.938468692347723,3017.0
g16043,-1.70944483622494,2392.0
g16045,1.0221511117073887,1025.0
g16047,-0.7109146935053161,1974.0
g16049,1.6871103445674493,728.0
g16051,-4.623086021480038,2992.0
g16053,-0.8454154719642448,2036.0
g16055,-1.7108137889739776,2394.0
g16057,-3.633739680393356,2873.0
g16059,0.8769387047937343,1094.0
g16061,2.8965921378783026,347.0
g16063,-1.1770087863320073,2187.0
g16065,-3.000737982750591,2753.0
g16067,0.452646431517036,1339.0
g16069,0.35343407174983965,1394.0
g16071,-3.0585639645761504,2768.0
g16073,0.276790076035796,1430.0
g16075,0.6254671053964698,1228.0
g16077,-2.392842341496664,2598.0
g16079,1.5635435153838653,780.0
g16081,-5.101202137664416,3025.0
g16083,-0.26286584325131096,1730.0
g16085,-0.2390757914885402,1717.0
g16087,1.7110158222474419,715.0
g17001,0.8011800342788726,1138.0
g17003,4.332848501723845,158.0
g17005,-0.4503576898461705,1847.0
g17007,-3.306847170975416,2822.0
g17009,-7.682142604926074,3124.0
g17011,0.4804645801567514,1321.0
g17013,0.24314975439083164,1446.0
g17015,1.8098790365406394,668.0
g17017,0.9514228537482223,1053.0
g17019,-2.302294533491567,2572.0
g17021,0.3347075648697324,1404.0
g17023,-0.5035053525894727,1869.0
g17025,-0.296997462273867,1754.0
g17027,-2.6279341175960638,2664.0
g17029,0.9172877573466516,1070.0
g17031,1.3074370285619334,894.0
g17033,-1.419926074719704,2293.0
g17035,-1.0654563920460898,2131.0
g17037,-2.276099347207702,2565.0
g17039,-1.1900194799721737,2195.0
g17041,-0.6393317768204461,1935.0
g17043,-5.114224807664058,3028.0
g17045,1.1683964575102959,950.0
g17047,-1.0413842017678416,2118.0
g17049,-1.7848696827660286,2425.0
g17051,-0.7790828977949922,2004.0
g17053,0.7111276170004448,1188.0
g17055,1.8954101895692577,631.0
g17057,0.20514055241326817,1463.0
g17059,1.8650879941539198,642.0
g17061,-0.4036910777943807,1819.0
g17063,-3.383473998272203,2840.0
g17065,-0.6137058407875751,1926.0
g17067,0.8750108907611213,1095.0
g17069,1.779713243900486,685.0
g17071,-0.028490436425410576,1588.0
g17073,-0.9147268064713547,2071.0
g17075,1.180440300928744,948.0
g17077,-0.08893947699155702,1628.0
g17079,-1.5526526228417699,2340.0
g17081,-0.3108516320584599,1763.0
g17083,-1.2550299343316305,2235.0
g17085,0.7558507479101763,1161.0
g17087,-3.1488575684190874,2789.0
g17089,-2.382785882816333,2593.0
g17091,0.38434370637075344,1375.0
g17093,-6.612245442685978,3106.0
g17095,1.9348856270968382,618.0
g17097,-4.8155669005829385,3007.0
g17099,-0.16930470892945604,1682.0
g17101,-2.8622855301902983,2723.0
g17103,-0.6926150889267062,1961.0
g17105,-1.107431983109585,2154.0
g17107,1.2113052722952506,926.0
g17109,-0.4880069722660032,1861.0
g17111,-5.326639346990797,3043.0
g17113,-2.9895147943501144,2748.0
g17115,0.9614465406193196,1049.0
g17117,0.04099286347127218,1558.0
g17119,-1.1457918198885961,2173.0
g17121,1.5124366685746404,806.0
g17123,0.5642502482529974,1268.0
g17125,0.7435502826187337,1168.0
g17127,2.233357607906082,511.0
g17129,-0.7767744472887432,2003.0
g17131,-1.1182403726920762,2159.0
g17133,-4.000357252755469,2932.0
g17135,1.0094968620182438,1030.0
g17137,1.0778542053449915,994.0
g17139,-0.31466925426266945,1766.0
g17141,-1.4524239807534143,2306.0
g17143,-0.4016508294204977,1817.0
g17145,-1.552610914067205,2339.0
g17147,-2.72760821638519,2690.0
g17149,1.701331372187882,724.0
g17151,3.3891960904071174,270.0
g17153,3.1495810641574824,311.0
g17155,-2.3137446295376214,2576.0
g17157,-2.1100947632430387,2525.0
g17159,-0.23963752053011483,1718.0
g17161,1.1417323007949758,969.0
g17163,0.3091764676079951,1415.0
g17165,1.8090076206583396,672.0
g17167,-0.7968303201272469,2009.0
g17169,-1.4741163998652063,2313.0
g17171,-0.4814772593871013,1859.0
g17173,-0.6660655561012803,1945.0
g17175,-0.029307792644747477,1590.0
g17177,1.9720904683784486,601.0
g17179,-1.787223331146399,2426.0
g17181,1.4615241648288615,820.0
g17183,1.5280413010638976,799.0
g17185,-0.0075124416662925575,1580.0
g17187,2.778394534001522,377.0
g17189,-1.9465097722332074,2472.0
g17191,-0.7336138530987064,1983.0
g17193,2.611149460218478,414.0
g17195,0.76411142848149,1158.0
g17197,-4.732888946892139,3002.0
g17199,0.9246411635322485,1065.0
g17201,0.6508551023377385,1221.0
g17203,-2.9035145250906678,2733.0
g18001,-0.2712719047700578,1741.0
g18003,-1.1224521917733215,2161.0
g18005,-2.373935303452531,2588.0
g18007,0.06708835237878374,1547.0
g18009,0.974402471506377,1042.0
g18011,-5.680803793816263,3063.0
g18013,-0.3153515059686388,1767.0
g18015,-1.569118623559937,2345.0
g18017,0.7392455240115408,1172.0
g18019,-0.717326863578189,1977.0
g18021,-0.30460210329986426,1759.0
g18023,0.8107902687358827,1133.0
g18025,-0.8555088216996372,2044.0
g18027,-0.6715107974313849,1948.0
g18029,-2.998789069273787,2752.0
g18031,-1.4197268757865131,2292.0
g18033,-2.56824639993452,2644.0
g18035,1.8322723894077526,656.0
g18037,-2.6531842166882047,2674.0
g18039,-0.8726884333748628,2051.0
g18041,2.5244339524263464,433.0
g18043,-1.0780526174717022,2138.0
g18045,-1.067813783462047,2133.0
g18047,-3.1862425625707997,2797.0
g18049,-2.1176794935990606,2528.0
g18051,-2.2631310229613053,2561.0
g18053,2.1258564475204507,541.0
g18055,-0.8786560212689292,2056.0
g18057,-7.5362694943092725,3119.0
g18059,-3.7401573067154072,2895.0
g18061,-3.0071400455722284,2756.0
g18063,-5.338326278951455,3044.0
g18065,-0.26976694935321843,1740.0
g18067,0.9214816265502239,1068.0
g18069,-0.8428341536703323,2033.0
g18071,-1.459288223820061,2310.0
g18073,-2.8177834783162994,2712.0
g18075,0.09117158142182369,1530.0
g18077,0.274255270229653,1431.0
g18079,-2.5289064472830085,2631.0
g18081,-3.347345980180695,2832.0
g18083,-0.1158994316756482,1646.0
g18085,-2.7008454043924295,2683.0
g18087,-0.5189389190311879,1881.0
g18089,0.8927429270303333,1083.0
g18091,-1.3017973812549386,2254.0
g18093,-0.1587665125824851,1673.0
g18095,0.7176812555623897,1183.0
g18097,0.7846918689290652,1146.0
g18099,-1.1041370301276878,2151.0
g18101,-2.1224989470523523,2530.0
g18103,-1.8655140310063092,2446.0
g18105,-2.0343027469834176,2501.0
g18107,-0.72755284903523,1981.0
g18109,-2.786814241759397,2704.0
g18111,-1.2730206760755332,2240.0
g18113,-1.297890195747368,2253.0
g18115,-0.6631244465514237,1943.0
g18117,-0.386992745786798,1807.0
g18119,-1.8712626214780952,2448.0
g18121,-1.0298995056093718,2109.0
g18123,-2.4583772605109115,2613.0
g18125,-2.496027542930928,2625.0
g18127,-3.2565096158388434,2810.0
g18129,-3.0785079989998723,2775.0
g18131,-1.1088583905554086,2156.0
g18133,-3.5507926015126747,2863.0
g18135,-0.1194657134374915,1649.0
g18137,-0.7925707305018833,2007.0
g18139,-1.106053628521936,2153.0
g18141,0.017352607560751077,1572.0
g18143,-1.2042770821315396,2210.0
g18145,-0.9653663589197673,2087.0
g18147,-2.8858734966577293,2725.0
g18149,-0.21511823034370903,1702.0
g18151,-2.4210548817301376,2603.0
g18153,-2.5069559684613654,2626.0
g18155,0.00028140259653797184,1579.0
g18157,-2.641694167187044,2670.0
g18159,-0.5844784591411734,1908.0
g18161,-1.8533702362358202,2441.0
g18163,0.7201495555941848,1179.0
g18165,0.85486659770791,1108.0
g18167,-0.27943826658303395,1745.0
g18169,1.640005377105314,750.0
g18171,-2.7859739290361376,2703.0
g18173,-3.4390592778288807,2848.0
g18175,-1.7836849427118304,2423.0
g18177,2.6689303309300954,404.0
g18179,-0.8666992537728845,2047.0
g18181,-0.4313993945304515,1830.0
g18183,-3.1897077325341687,2800.0
g19001,0.2724539462081934,1433.0
g19003,1.6350418793896544,751.0
g19005,0.8394280759808017,1118.0
g19007,1.5655812220430392,779.0
g19009,2.5139236916741714,435.0
g19011,-2.10826705023475,2524.0
g19013,-0.057113377436533996,1610.0
g19015,-1.6492255941256508,2371.0
g19017,-1.7188462920093008,2397.0
g19019,-1.9496671792381868,2474.0
g19021,1.1840575214392162,943.0
g19023,0.50635240288276,1303.0
g19025,2.5740284478684696,422.0
g19027,1.5074499706791809,811.0
g19029,1.5846648203708464,771.0
g19031,-1.2178962279198964,2212.0
g19033,0.8958515601047101,1080.0
g19035,0.666683673921491,1211.0
g19037,-1.560404569368387,2341.0
g19039,1.5261018048465016,802.0
g19041,0.26532907554081264,1438.0
g19043,0.49024857508765174,1313.0
g19045,-0.16066218073254124,1675.0
g19047,1.4513529016644173,824.0
g19049,-5.412929245243658,3049.0
g19051,-0.13019959043689927,1653.0
g19053,0.8987772562330906,1077.0
g19055,-1.595406380486658,2356.0
g19057,1.3096456489399098,892.0
g19059,-0.29932884563521756,1756.0
g19061,-0.5741244028642576,1903.0
g19063,0.3310046876779845,1406.0
g19065,0.45477748285036,1338.0
g19067,1.1118932803785317,980.0
g19069,1.0222623680644767,1024.0
g19071,0.36848543971746794,1383.0
g19073,0.4879796005465553,1315.0
g19075,-1.6272295945940531,2367.0
g19077,-0.2313825336831844,1713.0
g19079,-0.13684147577621708,1659.0
g19081,-0.3596965789979055,1793.0
g19083,0.4383626584955679,1343.0
g19085,-0.13646423802015484,1658.0
g19087,-0.031052430545403742,1591.0
g19089,0.7195223532091846,1180.0
g19091,0.2811110059178056,1428.0
g19093,0.7312664593462661,1174.0
g19095,-1.4895006747456287,2318.0
g19097,-0.4422826561878762,1841.0
g19099,-0.7630391671809422,1998.0
g19101,-2.821235501753665,2713.0
g19103,-3.8005881767187537,2911.0
g19105,-1.1149938177254692,2158.0
g19107,1.0486117301043918,1009.0
g19109,0.4856237026651431,1317.0
g19111,0.65222625587612,1220.0
g19113,-2.602546185622994,2657.0
g19115,-0.03404804926239602,1594.0
g19117,0.7736675327960127,1151.0
g19119,-1.055508338988669,2127.0
g19121,-2.981211250955107,2745.0
g19123,-1.1305456222121524,2165.0
g19125,-1.7017073994708862,2391.0
g19127,1.3347201094351027,879.0
g19129,-2.594826260607954,2654.0
g19131,0.3675726559411219,1384.0
g19133,2.9099055024467018,344.0
g19135,-1.4836849921980342,2316.0
g19137,2.3081561069447836,487.0
g19139,-0.2997588394274203,1757.0
g19141,0.553006013907928,1276.0
g19143,0.29147542306145113,1425.0
g19145,0.8582990644727899,1105.0
g19147,1.2196018885156885,923.0
g19149,-1.6317819235090398,2368.0
g19151,1.5991787315279076,760.0
g19153,-2.3111785325564798,2575.0
g19155,0.10345547330270932,1521.0
g19157,0.9327360261756557,1062.0
g19159,2.6865079940813446,398.0
g19161,1.18453888605125,942.0
g19163,-1.8796650675670779,2453.0
g19165,0.6275638928885139,1227.0
g19167,-2.2397550516759193,2558.0
g19169,-4.574720929445067,2988.0
g19171,1.944468050420238,613.0
g19173,2.1675371059606907,533.0
g19175,0.8631723090311487,1101.0
g19177,0.6098952980666705,1237.0
g19179,1.3733611031671566,861.0
g19181,-2.3782370771543664,2591.0
g19183,0.0705686585814278,1543.0
g19185,2.040913689056907,577.0
g19187,0.47336151098616197,1326.0
g19189,0.09452071433533726,1525.0
g19191,-1.0421226617022152,2119.0
g19193,0.4193628576972267,1352.0
g19195,-0.656038970006131,1940.0
g19197,1.6475686582856883,741.0
g20001,1.3967863124006146,854.0
g20003,0.6236826011850509,1229.0
g20005,0.8095299746416662,1134.0
g20007,-0.3492765785001419,1787.0
g20009,0.7504675041523293,1166.0
g20011,1.6194227215392423,754.0
g20013,4.031227785152057,189.0
g20015,-3.126786798919033,2786.0
g20017,2.4895472721632244,439.0
g20019,3.3648413485254194,274.0
g20021,1.0458091590739846,1011.0
g20023,3.1237770210589453,313.0
g20025,3.5687462965176735,247.0
g20027,0.04708671361615169,1554.0
g20029,3.788171284524399,222.0
g20031,0.29999129924610135,1420.0
g20033,2.773850445461908,380.0
g20035,0.880097011517665,1093.0
g20037,0.21165949291461383,1461.0
g20039,4.265202702461539,165.0
g20041,-0.2386395097784999,1716.0
g20043,-1.678247095823044,2385.0
g20045,-3.173938021631818,2794.0
g20047,-0.6855431049573786,1957.0
g20049,2.841586916264967,362.0
g20051,-1.2788246360880877,2242.0
g20053,-0.9201269658125153,2073.0
g20055,0.24009027169398944,1447.0
g20057,1.034183069835021,1019.0
g20059,-0.8994195425949809,2062.0
g20061,-1.8492801431428991,2440.0
g20063,-0.26398444269699406,1736.0
g20065,1.0570698415408544,1006.0
g20067,-1.023173264977744,2106.0
g20069,-0.9596248083964657,2086.0
g20071,2.802646348399371,371.0
g20073,2.9330625417643645,336.0
g20075,-0.6581165922442156,1941.0
g20077,2.005037227617632,588.0
g20079,0.8652731423629898,1100.0
g20081,-1.612141937976681,2360.0
g20083,-2.002956276634319,2489.0
g20085,-0.22618171476889026,1707.0
g20087,-3.0721664435717977,2773.0
g20089,1.7455020439613806,698.0
g20091,-5.31472886695712,3042.0
g20093,-2.1611102850473305,2540.0
g20095,-0.23050185179958482,1712.0
g20097,0.11386940599138451,1518.0
g20099,1.571351935267523,777.0
g20101,-0.43170845802882707,1832.0
g20103,-3.5991576187897754,2870.0
g20105,1.4922016423375966,813.0
g20107,-2.305472115778958,2573.0
g20109,0.6585968690502071,1218.0
g20111,1.7051133228734736,720.0
g20113,-0.40341033445721775,1818.0
g20115,0.8696806153193637,1098.0
g20117,1.0168669802084271,1028.0
g20119,0.7233484340294294,1176.0
g20121,-3.093394891655547,2780.0
g20123,0.14375403178509938,1495.0
g20125,2.0995956763202033,550.0
g20127,0.7155363577894215,1186.0
g20129,1.0215029929053991,1026.0
g20131,1.7154147395789603,712.0
g20133,1.7123572894064383,714.0
g20135,3.169195316556098,308.0
g20137,-1.1485940031835478,2174.0
g20139,-0.8117233171969639,2019.0
g20141,2.207422824648294,521.0
g20143,-2.6222402120122403,2662.0
g20145,-1.8765269588022282,2450.0
g20147,1.1679533386050815,951.0
g20149,-3.3556409691896785,2833.0
g20151,-0.08121835810419054,1622.0
g20153,2.2411328205030037,510.0
g20155,0.7967617424181819,1141.0
g20157,2.349138801057414,473.0
g20159,1.2583863866955973,911.0
g20161,-3.8255417916237593,2913.0
g20163,1.2082390985735776,927.0
g20165,1.8017664171738468,676.0
g20167,0.4065521759489922,1361.0
g20169,-0.053709442563977916,1607.0
g20171,-0.38269129859533035,1802.0
g20173,-1.2574070177764072,2236.0
g20175,1.831120339276736,657.0
g20177,1.1655966026210407,954.0
g20179,-0.19219480476605033,1690.0
g20181,1.5625131275966475,782.0
g20183,3.602059259089336,243.0
g20185,2.0960987325415297,552.0
g20187,0.12350149719173587,1509.0
g20189,-0.730250503153413,1982.0
g20191,-0.661002681339283,1942.0
g20193,-0.6722245109631362,1949.0
g20195,0.6326651616371282,1225.0
g20197,-2.2088046492480076,2551.0
g20199,-1.0381937201408644,2115.0
g20201,0.5405995435706401,1284.0
g20203,-1.3702289046744314,2271.0
g20205,2.367235686901484,469.0
g20207,2.431345588504444,450.0
g20209,3.056694689679544,322.0
g21001,0.35276064436044385,1395.0
g21003,-0.2148673276659243,1701.0
g21005,-2.164533652456415,2541.0
g21007,-1.9686870594714478,2480.0
g21009,0.8907743177846844,1086.0
g21011,-0.8029753751577098,2014.0
g21013,3.4676161046855176,264.0
g21015,-4.712390652635997,3000.0
g21017,1.4007298580505678,851.0
g21019,0.011518332616410443,1574.0
g21021,0.881338936261118,1091.0
g21023,-1.632761137901849,2369.0
g21025,2.9930311057861974,327.0
g21027,-1.0968790020763872,2147.0
g21029,-3.7158867233678716,2891.0
g21031,-1.726916919120653,2399.0
g21033,1.9233060489064073,623.0
g21035,-0.190514932516898,1687.0
g21037,-1.5392087915620718,2336.0
g21039,0.8553919310250351,1107.0
g21041,0.5718121040946773,1260.0
g21043,-1.2262644720527192,2217.0
g21045,1.0947566778832398,990.0
g21047,-0.22828699738915792,1708.0
g21049,-0.9729971102101309,2090.0
g21051,-0.32029549430571524,1768.0
g21053,0.8424019208365294,1115.0
g21055,0.48217823486710465,1320.0
g21057,2.917349911951241,339.0
g21059,0.06782115606912476,1546.0
g21061,-1.0398310284954753,2117.0
g21063,0.8913787408778044,1085.0
g21065,1.4508017216499278,825.0
g21067,-1.5350689829687036,2335.0
g21069,-2.039480511373532,2503.0
g21071,1.317126279973373,889.0
g21073,-0.34642272367521576,1783.0
g21075,-0.1349983412279916,1656.0
g21077,-1.2102956555393345,2211.0
g21079,-1.6625045869904886,2380.0
g21081,-2.6325372801252493,2665.0
g21083,0.1720855314973021,1477.0
g21085,-0.6797402203824163,1953.0
g21087,1.1484981196921926,965.0
g21089,0.39618430544281735,1366.0
g21091,-2.290410402935391,2567.0
g21093,-1.8678017095276949,2447.0
g21095,1.3019081174063305,895.0
g21097,0.5579360323859818,1272.0
g21099,0.10053098707937624,1522.0
g21101,0.0954083466123441,1524.0
g21103,-0.45713712513765736,1851.0
g21105,3.940526020537573,198.0
g21107,0.7387993208837872,1173.0
g21109,0.6136860195497778,1234.0
g21111,0.11784473580692523,1516.0
g21113,-1.2506912580402079,2233.0
g21115,-0.8440304913631567,2034.0
g21117,-2.0034943440139505,2490.0
g21119,-0.04402206362656047,1600.0
g21121,2.4883531471893208,440.0
g21123,-1.6833857180903382,2387.0
g21125,-0.9573099697886468,2085.0
g21127,1.0378746367402072,1017.0
g21129,-1.9792218258764898,2481.0
g21131,0.3425215953430656,1397.0
g21133,-0.15975179792201466,1674.0
g21135,1.0040661917052272,1032.0
g21137,0.17067104865335936,1479.0
g21139,0.8191784348256559,1130.0
