Geo_FIPS,sovi,rank,fema_region
g37105,0.9739632618905947,233.0,FEMA_4
g37107,2.6303682557310943,92.0,FEMA_4
g37109,-3.033639544550624,664.0,FEMA_4
g37111,0.5977297535087338,276.0,FEMA_4
g37113,3.4344522264919632,51.0,FEMA_4
g37115,1.1228386629721148,208.0,FEMA_4
g37117,0.8181184040653414,252.0,FEMA_4
g37119,-1.869969294426263,598.0,FEMA_4
g37121,1.5324115460311318,168.0,FEMA_4
g37123,2.907120726750674,74.0,FEMA_4
g37125,0.9481747199844883,236.0,FEMA_4
g37127,-0.6609607525281245,448.0,FEMA_4
g37129,-0.6913196834016817,451.0,FEMA_4
g37131,3.8688326171057628,44.0,FEMA_4
g37133,-1.2555891104511603,522.0,FEMA_4
g37135,-3.3932569712262635,678.0,FEMA_4
g37137,0.9529423476848178,235.0,FEMA_4
g37139,-0.24858690434530473,385.0,FEMA_4
g37141,-0.5234889098285903,429.0,FEMA_4
g37143,-0.18410192302580924,378.0,FEMA_4
g37145,-0.7513643439984368,458.0,FEMA_4
g37147,-1.0733036687499404,499.0,FEMA_4
g37149,2.66735290292361,90.0,FEMA_4
g37151,-1.282037924979754,526.0,FEMA_4
g37153,2.6029661298965707,94.0,FEMA_4
g37155,17.06081576756951,1.0,FEMA_4
g37157,-0.10212853924125612,371.0,FEMA_4
g37159,0.47203314600031276,288.0,FEMA_4
g37161,1.053406755055526,223.0,FEMA_4
g37163,1.887980102918156,141.0,FEMA_4
g37165,4.757349130224533,27.0,FEMA_4
g37167,0.3066953862231866,314.0,FEMA_4
g37169,-1.2826786725846109,528.0,FEMA_4
g37171,1.0899318357103147,212.0,FEMA_4
g37173,12.847032878314296,2.0,FEMA_4
g37175,2.805004956266097,80.0,FEMA_4
g37177,3.0696030249520945,69.0,FEMA_4
g37179,-5.741767913877145,724.0,FEMA_4
g37181,2.367113538107577,113.0,FEMA_4
g37183,-4.2506703185724435,702.0,FEMA_4
g37185,4.270482274861018,35.0,FEMA_4
g37187,2.8180918004461923,79.0,FEMA_4
g37189,0.16497681223014438,335.0,FEMA_4
g37191,0.9336988689708058,238.0,FEMA_4
g37193,0.2603622985449956,321.0,FEMA_4
g37195,1.1394764459437097,207.0,FEMA_4
g37197,-0.5348829417509069,430.0,FEMA_4
g37199,2.2831964108064082,116.0,FEMA_4
g38001,0.8316172007357086,100.0,FEMA_8
g38003,-1.3452378472916646,193.0,FEMA_8
g38005,1.5264008137129037,73.0,FEMA_8
g38007,-2.026039918809148,226.0,FEMA_8
g38009,-0.9879516351219284,175.0,FEMA_8
g38011,-1.2303568338049649,184.0,FEMA_8
g38013,-0.6002893417766229,159.0,FEMA_8
g38015,-1.710571283605687,211.0,FEMA_8
g38017,-3.493266435291953,265.0,FEMA_8
g38019,-1.4866945354403402,199.0,FEMA_8
g38021,-0.9901275165650838,176.0,FEMA_8
g38023,-4.534727660577865,284.0,FEMA_8
g38025,-2.729827342242131,246.0,FEMA_8
g38027,0.4500699777789898,114.0,FEMA_8
g38029,1.5276649662613189,72.0,FEMA_8
g38031,-2.472562245269672,238.0,FEMA_8
g38033,-0.15525206199541908,140.0,FEMA_8
g38035,-2.5529322119378763,242.0,FEMA_8
g38037,1.78847710930523,68.0,FEMA_8
g38039,-0.05533786339085933,136.0,FEMA_8
g38041,-0.192507616856614,143.0,FEMA_8
g38043,-0.9447884573462095,174.0,FEMA_8
g38045,-2.291934230592289,237.0,FEMA_8
g38047,0.9742169345468576,95.0,FEMA_8
g38049,-1.117985508573651,181.0,FEMA_8
g38051,4.723621898026542,17.0,FEMA_8
g38053,-4.092474894230819,276.0,FEMA_8
g38055,0.4096012726398959,115.0,FEMA_8
g38057,-1.7345878671202968,212.0,FEMA_8
g38059,-2.005675537749654,224.0,FEMA_8
g38061,-3.67474833070381,266.0,FEMA_8
g38063,-0.14140820431152024,139.0,FEMA_8
g38065,-1.8572273665502166,217.0,FEMA_8
g38067,-2.147418982935338,230.0,FEMA_8
g38069,0.3697269467686658,116.0,FEMA_8
g38071,-0.6444140667009439,162.0,FEMA_8
g38073,-1.2396498112464567,186.0,FEMA_8
g38075,-4.130477701528582,278.0,FEMA_8
g38077,-3.8487699120544474,271.0,FEMA_8
g38079,3.7470531014614483,27.0,FEMA_8
g38081,-2.912794058726382,253.0,FEMA_8
g38083,2.4842047748963108,50.0,FEMA_8
g38085,3.7371503223215687,28.0,FEMA_8
g38087,-3.2196274445969317,261.0,FEMA_8
g38089,-2.2606884724667298,235.0,FEMA_8
g38091,-3.7330786882796225,268.0,FEMA_8
g38093,-1.0437121975248558,178.0,FEMA_8
g38095,-1.2153373247441819,183.0,FEMA_8
g38097,-1.3083490560504865,190.0,FEMA_8
g38099,0.05244619417336693,131.0,FEMA_8
g38101,-1.884350712246143,219.0,FEMA_8
g38103,1.6723295451250197,70.0,FEMA_8
g38105,-5.1587189135836224,288.0,FEMA_8
g39001,0.6674735896773734,199.0,FEMA_5
g39003,0.8082537939663155,182.0,FEMA_5
g39005,0.4630986064729596,218.0,FEMA_5
g39007,1.3700014550207387,136.0,FEMA_5
g39009,-1.8079878133952767,410.0,FEMA_5
g39011,-2.8172070072660476,462.0,FEMA_5
g39013,0.6964649612144802,195.0,FEMA_5
g39015,-0.9188529699689492,344.0,FEMA_5
g39017,-1.1635267637555708,370.0,FEMA_5
g39019,-1.1999410787724045,373.0,FEMA_5
g39021,-1.5144230647968184,394.0,FEMA_5
g39023,2.3384509490737644,78.0,FEMA_5
g39025,-2.958417705296609,473.0,FEMA_5
g39027,-0.18250269091569082,273.0,FEMA_5
g39029,0.031788805131254254,250.0,FEMA_5
g39031,0.0870964929804483,240.0,FEMA_5
g39033,1.2273148413745831,150.0,FEMA_5
g39035,5.630835934676653,12.0,FEMA_5
g39037,-0.5243110040249371,312.0,FEMA_5
g39039,0.5033115588338264,213.0,FEMA_5
g39041,-7.4008626046310715,523.0,FEMA_5
g39043,1.0907540623816239,161.0,FEMA_5
g39045,-2.942796703200328,471.0,FEMA_5
g39047,1.620197306463102,119.0,FEMA_5
g39049,0.6909047336151815,196.0,FEMA_5
g39051,-1.3895519397673017,389.0,FEMA_5
g39053,0.30027291049069726,227.0,FEMA_5
g39055,-2.539249994179857,448.0,FEMA_5
g39057,-2.766444722855828,458.0,FEMA_5
g39059,0.8186444250259759,181.0,FEMA_5
g39061,2.9816005826500063,51.0,FEMA_5
g39063,-0.4050878003141638,295.0,FEMA_5
g39065,-0.5277911778458017,313.0,FEMA_5
g39067,1.378735498212515,135.0,FEMA_5
g39069,-1.0849506510397748,362.0,FEMA_5
g39071,0.1828791495141323,234.0,FEMA_5
g39073,-0.5827702820566856,317.0,FEMA_5
g39075,7.922496900334677,4.0,FEMA_5
g39077,0.7021209499840924,192.0,FEMA_5
g39079,1.646920266454699,117.0,FEMA_5
g39081,2.5052490965983036,71.0,FEMA_5
g39083,-0.18487520232472243,274.0,FEMA_5
g39085,-0.4344252069960204,301.0,FEMA_5
g39087,0.7017902136044871,193.0,FEMA_5
g39089,-1.6770585277175667,402.0,FEMA_5
g39091,0.3681014406848112,226.0,FEMA_5
g39093,0.823048667893539,180.0,FEMA_5
g39095,3.3111920425827712,43.0,FEMA_5
g39097,-6.051687638570194,520.0,FEMA_5
g39099,3.6327521468188158,35.0,FEMA_5
g39101,-1.4420191596034584,391.0,FEMA_5
g39103,-3.925437830844975,497.0,FEMA_5
g39105,-0.11940036133602289,265.0,FEMA_5
g39107,-2.2691942412653514,439.0,FEMA_5
g39109,-1.105084120476441,365.0,FEMA_5
g39111,0.42189809087801766,220.0,FEMA_5
g39113,2.6278432160603233,65.0,FEMA_5
g39115,0.4137012821208943,221.0,FEMA_5
g39117,-1.7440029976464326,407.0,FEMA_5
g39119,1.7283884850058908,113.0,FEMA_5
g39121,-2.2959266777570804,440.0,FEMA_5
g39123,-0.5785502454163638,316.0,FEMA_5
g39125,-1.0573828513720924,358.0,FEMA_5
g39127,-0.6146083872767609,318.0,FEMA_5
g39129,-3.1622254596553905,484.0,FEMA_5
g39131,0.847544445726142,179.0,FEMA_5
g39133,-2.0746121493969003,425.0,FEMA_5
g39135,-1.6515974783141467,401.0,FEMA_5
g39137,-2.534779113235568,446.0,FEMA_5
g39139,0.1507962590011208,236.0,FEMA_5
g39141,-2.374488919666822,442.0,FEMA_5
g39143,1.1803627630990912,154.0,FEMA_5
g39145,1.2958047562072528,146.0,FEMA_5
g39147,-0.14897271923837696,270.0,FEMA_5
g39149,-2.0088296316264485,421.0,FEMA_5
g39151,1.3052486481844732,143.0,FEMA_5
g39153,0.8025240840894772,183.0,FEMA_5
g39155,1.8572814100018524,103.0,FEMA_5
g39157,0.06500346034370807,243.0,FEMA_5
g39159,-4.300932084656772,501.0,FEMA_5
g39161,-0.4678385718517942,306.0,FEMA_5
g39163,-1.0917216266666894,363.0,FEMA_5
g39165,-5.847346758178119,515.0,FEMA_5
g39167,-0.29953170281562824,285.0,FEMA_5
g39169,0.1771457704983607,235.0,FEMA_5
g39171,-0.7698295991970453,335.0,FEMA_5
g39173,-2.802567691384434,461.0,FEMA_5
g39175,-0.6238424973796141,320.0,FEMA_5
g40001,4.04187005957682,29.0,FEMA_6
g40003,-2.1033364603523945,407.0,FEMA_6
g40005,0.28616581695917076,226.0,FEMA_6
g40007,-1.960066684439996,397.0,FEMA_6
g40009,-3.219713618665762,457.0,FEMA_6
g40011,-0.2634500953584581,277.0,FEMA_6
g40013,1.2241912495354077,143.0,FEMA_6
g40015,2.0343065585105475,86.0,FEMA_6
g40017,-2.9314219936625907,446.0,FEMA_6
g40019,1.369089455490232,134.0,FEMA_6
g40021,2.6846985666785566,63.0,FEMA_6
g40023,3.116104214775774,48.0,FEMA_6
g40025,1.260779641150157,139.0,FEMA_6
g40027,-1.8315430518796179,392.0,FEMA_6
g40029,2.4396328541358208,70.0,FEMA_6
g40031,-0.43355360427796485,294.0,FEMA_6
g40033,1.9131401496956126,95.0,FEMA_6
g40035,1.8256577368792084,102.0,FEMA_6
g40037,-1.2345616313340635,361.0,FEMA_6
g40039,0.4612398232310455,208.0,FEMA_6
g40041,2.6347599786224842,65.0,FEMA_6
g40043,-2.2383586867397414,413.0,FEMA_6
g40045,-1.7120507487538834,387.0,FEMA_6
g40047,1.0408117011279825,159.0,FEMA_6
g40049,1.072984287502384,156.0,FEMA_6
g40051,-1.251563655555699,363.0,FEMA_6
g40053,-0.5524115758016797,312.0,FEMA_6
g40055,0.3231640183501784,218.0,FEMA_6
g40057,4.540743429913289,21.0,FEMA_6
g40059,-0.19743453688100898,273.0,FEMA_6
g40061,0.5554105428966667,201.0,FEMA_6
g40063,0.9158283801982544,174.0,FEMA_6
g40065,1.4040547929527467,132.0,FEMA_6
g40067,3.3926849419289336,39.0,FEMA_6
g40069,1.0357618936008848,160.0,FEMA_6
g40071,1.9133163743451433,94.0,FEMA_6
g40073,-2.502627157186404,428.0,FEMA_6
g40075,2.0595850671601603,83.0,FEMA_6
g40077,0.9138816081012688,175.0,FEMA_6
g40079,1.6085429256129882,120.0,FEMA_6
g40081,-0.3805496527247425,289.0,FEMA_6
g40083,-2.6066640276539728,434.0,FEMA_6
g40085,0.5402481301290849,203.0,FEMA_6
g40087,-2.353335410148105,419.0,FEMA_6
g40089,3.474390787775361,37.0,FEMA_6
g40091,2.681369858568959,64.0,FEMA_6
g40093,-1.5219087517084102,381.0,FEMA_6
g40095,0.3735183474459788,217.0,FEMA_6
g40097,0.02547946619662156,257.0,FEMA_6
g40099,1.1137341595478256,152.0,FEMA_6
g40101,2.150052178177968,78.0,FEMA_6
g40103,0.3867460054386581,216.0,FEMA_6
g40105,1.2413632480472634,140.0,FEMA_6
g40107,2.9664121353858546,52.0,FEMA_6
g40109,0.4407072082464976,212.0,FEMA_6
g40111,1.849773580206549,100.0,FEMA_6
g40113,-0.6576329973962596,319.0,FEMA_6
g40115,4.099492868605978,27.0,FEMA_6
g40117,-0.0878381421304113,269.0,FEMA_6
g40119,-0.5500239906364133,311.0,FEMA_6
g40121,0.8348362975901172,180.0,FEMA_6
g40123,1.4937673991777998,129.0,FEMA_6
g40125,1.4400377436253435,130.0,FEMA_6
g40127,3.9965442902340973,32.0,FEMA_6
g40129,-3.403079378580379,465.0,FEMA_6
g40131,-2.0423259974969348,404.0,FEMA_6
g40133,2.7856744927446058,59.0,FEMA_6
g40135,1.7972983744546125,103.0,FEMA_6
g40137,0.509407647414645,205.0,FEMA_6
g40139,-2.185908263941278,410.0,FEMA_6
g40141,1.96490610987815,93.0,FEMA_6
g40143,-0.01854240391113643,265.0,FEMA_6
g40145,-1.9954290979518738,398.0,FEMA_6
g40147,0.7003050169798871,191.0,FEMA_6
g40149,-0.7778994587553731,333.0,FEMA_6
g40151,0.5490111500297203,202.0,FEMA_6
g40153,-3.0122364952916323,451.0,FEMA_6
g41001,1.4737527263604615,43.0,FEMA_10
g41003,-1.6296536950928175,92.0,FEMA_10
g41005,-3.236032411496475,103.0,FEMA_10
g41007,2.047494282855072,28.0,FEMA_10
g41009,-1.1453491175276789,82.0,FEMA_10
g41011,3.238279045611861,11.0,FEMA_10
g41013,1.6120800571124114,39.0,FEMA_10
g41015,3.209608043458666,13.0,FEMA_10
g41017,-1.4764067737318238,87.0,FEMA_10
g41019,3.3416752256728492,9.0,FEMA_10
g41021,-1.9828389614070492,97.0,FEMA_10
g41023,1.947691741831746,31.0,FEMA_10
g41025,1.4106969662093483,44.0,FEMA_10
g41027,-1.417397848833826,85.0,FEMA_10
g41029,2.9056202465295686,15.0,FEMA_10
g41031,2.550543467123388,24.0,FEMA_10
g41033,4.247788763026555,3.0,FEMA_10
g41035,2.5725763583419474,22.0,FEMA_10
g41037,0.6158501239123181,54.0,FEMA_10
g41039,2.2130731439409494,26.0,FEMA_10
g41041,1.7691891291886386,35.0,FEMA_10
g41043,1.6070675678012079,40.0,FEMA_10
g41045,4.209591409908371,4.0,FEMA_10
g41047,3.2156120115481652,12.0,FEMA_10
g41049,1.7265141535473172,37.0,FEMA_10
g41051,-1.8813070071513613,95.0,FEMA_10
g41053,0.4326614824995062,56.0,FEMA_10
g41055,2.658542291766851,17.0,FEMA_10
g41057,0.23827961809928527,60.0,FEMA_10
g41059,2.599648835030432,20.0,FEMA_10
g41061,2.2767152965592725,25.0,FEMA_10
g41063,2.6005006552952654,19.0,FEMA_10
g41065,3.5418995912083298,6.0,FEMA_10
g41067,-4.073191173373597,108.0,FEMA_10
g41069,0.40961518817041687,57.0,FEMA_10
g41071,0.15304526280825453,61.0,FEMA_10
g42001,-1.299112611738694,198.0,FEMA_3
g42003,-1.7744017608860645,217.0,FEMA_3
g42005,-1.0149186318996146,191.0,FEMA_3
g42007,-1.2166279115343344,197.0,FEMA_3
g42009,-0.7250844796216245,175.0,FEMA_3
g42011,1.2539383554979395,77.0,FEMA_3
g42013,-0.5480869509281131,168.0,FEMA_3
g42015,-0.6038677248433111,170.0,FEMA_3
g42017,-3.779413274910476,263.0,FEMA_3
g42019,-3.4308812685543635,255.0,FEMA_3
g42021,-0.005634596688527643,136.0,FEMA_3
g42023,1.9808011031447537,53.0,FEMA_3
g42025,-0.017335913714838794,139.0,FEMA_3
g42027,-3.1683367618923977,247.0,FEMA_3
g42029,-4.221811452735835,273.0,FEMA_3
g42031,-0.344043405848096,153.0,FEMA_3
g42033,0.7497504544428257,94.0,FEMA_3
g42035,-0.03397481307785791,141.0,FEMA_3
g42037,-1.422142693885216,204.0,FEMA_3
g42039,0.029272230482218442,132.0,FEMA_3
g42041,-3.2901923567605995,250.0,FEMA_3
g42043,-0.7426830674855269,179.0,FEMA_3
g42045,-1.8514528501462681,221.0,FEMA_3
g42047,-0.7424006523398737,178.0,FEMA_3
g42049,-0.6448519058835336,172.0,FEMA_3
g42051,0.9862478048347609,87.0,FEMA_3
g42053,11.672123188505235,1.0,FEMA_3
g42055,-1.6132137924091556,214.0,FEMA_3
g42057,-1.9029085191999737,222.0,FEMA_3
g42059,0.10166828504119446,125.0,FEMA_3
g42061,0.3674947440086913,109.0,FEMA_3
g42063,-1.4855135692879873,208.0,FEMA_3
g42065,-0.359500041281785,154.0,FEMA_3
g42067,-0.45972406503371344,160.0,FEMA_3
g42069,0.08956266977866356,127.0,FEMA_3
g42071,-0.804273914003584,184.0,FEMA_3
g42073,-0.3430799175238656,152.0,FEMA_3
g42075,0.11803059059800658,124.0,FEMA_3
g42077,1.8154859325701385,61.0,FEMA_3
g42079,0.6395584011805711,95.0,FEMA_3
g42081,-1.4606422443410825,207.0,FEMA_3
g42083,0.8665562622340756,91.0,FEMA_3
g42085,0.19856756920963903,117.0,FEMA_3
g42087,1.1025104865838005,83.0,FEMA_3
g42089,1.8403724603760399,59.0,FEMA_3
g42091,-3.6989501669028217,260.0,FEMA_3
g42093,0.1866215763046573,120.0,FEMA_3
g42095,-0.7344310999207784,177.0,FEMA_3
g42097,0.37151290227014083,108.0,FEMA_3
g42099,-2.841885801048653,243.0,FEMA_3
g42101,5.786341742813553,8.0,FEMA_3
g42103,1.86390307906816,57.0,FEMA_3
g42105,1.213004040024907,78.0,FEMA_3
g42107,0.3235267241673645,112.0,FEMA_3
g42109,-1.4359394834765367,206.0,FEMA_3
g42111,0.5314934026022065,100.0,FEMA_3
g42113,5.469035905926405,10.0,FEMA_3
g42115,-0.42493519894274784,159.0,FEMA_3
g42117,-1.183713778835383,195.0,FEMA_3
g42119,0.5684767154358388,98.0,FEMA_3
g42121,-0.000566405243121737,135.0,FEMA_3
g42123,0.050925078577655436,131.0,FEMA_3
g42125,-1.8217256003515587,220.0,FEMA_3
g42127,2.847976241177949,33.0,FEMA_3
g42129,-2.0026407660319627,228.0,FEMA_3
g42131,-1.0128611317932155,190.0,FEMA_3
g42133,-2.220429993279574,232.0,FEMA_3
g44001,1.6630730969849234,18.0,FEMA_1
g44003,0.4894502012739629,26.0,FEMA_1
g44005,-1.5678600195737964,52.0,FEMA_1
g44007,5.183682065682962,4.0,FEMA_1
g44009,-1.0398620878984715,47.0,FEMA_1
g45001,-0.24477915465254996,384.0,FEMA_4
g45003,-1.3592559891856069,536.0,FEMA_4
g45005,3.015459473494267,71.0,FEMA_4
g45007,-1.5002095767385173,556.0,FEMA_4
g45009,1.059680879984976,221.0,FEMA_4
g45011,0.13329859404875274,342.0,FEMA_4
g45013,0.6746571883412886,265.0,FEMA_4
g45015,-3.146433347741442,671.0,FEMA_4
g45017,-1.590091579158696,566.0,FEMA_4
g45019,-1.5282992422132708,559.0,FEMA_4
g45021,-0.7839140677204945,464.0,FEMA_4
g45023,-0.9738123491476887,488.0,FEMA_4
g45025,-0.3102684883284029,397.0,FEMA_4
g45027,1.5473912141407271,165.0,FEMA_4
g45029,1.3207170744621326,188.0,FEMA_4
g45031,-0.651804546782832,446.0,FEMA_4
g45033,2.45907187559584,101.0,FEMA_4
g45035,-3.9793594686088687,696.0,FEMA_4
g45037,-1.4094144519185066,544.0,FEMA_4
g45039,1.1963118707653055,199.0,FEMA_4
g45041,-0.774608249540562,462.0,FEMA_4
g45043,0.7460771788426172,260.0,FEMA_4
g45045,-1.73875883690349,589.0,FEMA_4
g45047,-0.03680496739734776,361.0,FEMA_4
g45049,1.0637911590181137,219.0,FEMA_4
g45051,2.038940060286337,131.0,FEMA_4
g45053,2.422720513591035,105.0,FEMA_4
g45055,-1.6619307851915301,577.0,FEMA_4
g45057,-1.5682930806169,565.0,FEMA_4
g45059,0.41239076241192585,298.0,FEMA_4
g45061,2.421452412843668,106.0,FEMA_4
g45063,-3.262172394640558,675.0,FEMA_4
g45065,3.5393640067886185,50.0,FEMA_4
g45067,0.3378059344531517,307.0,FEMA_4
g45069,3.214136506963384,62.0,FEMA_4
g45071,0.2348631533173939,323.0,FEMA_4
g45073,-0.6247468382815249,442.0,FEMA_4
g45075,0.5005716808047186,285.0,FEMA_4
g45077,-1.983180201723287,604.0,FEMA_4
g45079,-1.9539020040513138,600.0,FEMA_4
g45081,0.536886519158223,281.0,FEMA_4
g45083,-1.049398679426628,497.0,FEMA_4
g45085,-0.5352489298760225,431.0,FEMA_4
g45087,0.4648807602432401,289.0,FEMA_4
g45089,1.1546275031703384,202.0,FEMA_4
g45091,-3.512910849604695,683.0,FEMA_4
g46003,-0.703396342702644,166.0,FEMA_8
g46005,1.4103816502575803,79.0,FEMA_8
g46007,3.561917966939081,31.0,FEMA_8
g46009,-2.1957617463162786,233.0,FEMA_8
g46011,-3.46849056985783,264.0,FEMA_8
g46013,-0.5143996477542397,155.0,FEMA_8
g46015,0.5742300113708734,110.0,FEMA_8
g46017,0.858208430416556,99.0,FEMA_8
g46019,0.9526376365735484,96.0,FEMA_8
g46021,3.192656882352467,39.0,FEMA_8
g46023,0.5287856519106686,111.0,FEMA_8
g46025,-0.5976387816746566,158.0,FEMA_8
g46027,-1.5599403903186762,204.0,FEMA_8
g46029,-1.2523403138167637,187.0,FEMA_8
g46031,0.7273133495205841,106.0,FEMA_8
g46033,1.852706161710173,63.0,FEMA_8
g46035,-1.7406507867811651,213.0,FEMA_8
g46037,1.4621758767900168,74.0,FEMA_8
g46039,-1.4480979949633386,197.0,FEMA_8
g46041,1.4608701878031614,75.0,FEMA_8
g46043,-1.0483053542797067,179.0,FEMA_8
g46045,-1.7776777381284847,216.0,FEMA_8
g46047,4.684950789560379,19.0,FEMA_8
g46049,-1.2392416274631102,185.0,FEMA_8
g46051,-0.6848986575557128,165.0,FEMA_8
g46053,1.1496934754305579,88.0,FEMA_8
g46055,-2.7318259650133174,247.0,FEMA_8
g46057,-3.0390848637446632,258.0,FEMA_8
g46059,-0.13889028577479529,138.0,FEMA_8
g46061,-4.005610840789042,274.0,FEMA_8
g46063,-3.948481747245504,273.0,FEMA_8
g46065,-1.9564290394657626,221.0,FEMA_8
g46067,-0.045709738901790864,135.0,FEMA_8
g46069,0.8824635080365768,98.0,FEMA_8
g46071,-1.5566264134118744,203.0,FEMA_8
g46073,1.7989029654336806,66.0,FEMA_8
g46075,1.560360976376445,71.0,FEMA_8
g46077,-1.63747410151798,207.0,FEMA_8
g46079,-0.7678364728833235,168.0,FEMA_8
g46081,0.27985137149358263,119.0,FEMA_8
g46083,-4.824157173843419,287.0,FEMA_8
g46085,-0.8234996881692146,169.0,FEMA_8
g46087,-2.8896503803727818,250.0,FEMA_8
g46089,1.1523098793865094,87.0,FEMA_8
g46091,-1.1885024574384209,182.0,FEMA_8
g46093,-1.665793522446744,210.0,FEMA_8
g46095,1.9824003242794328,59.0,FEMA_8
g46097,-1.0711274620832425,180.0,FEMA_8
g46099,-0.11388910959751541,137.0,FEMA_8
g46101,-2.9848228738425204,254.0,FEMA_8
g46103,-0.457039883230307,151.0,FEMA_8
g46105,-0.6096680709613796,160.0,FEMA_8
g46107,3.485644697082123,32.0,FEMA_8
g46109,0.4914504262371071,113.0,FEMA_8
g46111,-0.4806151697801614,153.0,FEMA_8
g46113,6.8574500297761904,4.0,FEMA_8
g46115,-0.5192292684672561,157.0,FEMA_8
g46117,-1.9991480890873068,223.0,FEMA_8
g46119,-5.381510017397786,289.0,FEMA_8
g46121,4.542608158207518,21.0,FEMA_8
g46123,0.7940842750245943,101.0,FEMA_8
g46125,-1.7715687190751592,215.0,FEMA_8
g46127,-3.7984863955783874,269.0,FEMA_8
g46129,0.7860482526908971,102.0,FEMA_8
g46135,-0.3821826664664154,147.0,FEMA_8
g46137,3.1229572290440015,40.0,FEMA_8
g47001,-0.5042985543111276,425.0,FEMA_4
g47003,-1.5995163913568573,567.0,FEMA_4
g47005,1.6059670548168277,159.0,FEMA_4
g47007,1.2385742299707778,195.0,FEMA_4
g47009,-2.1813000577226718,616.0,FEMA_4
g47011,-1.6735229129926148,580.0,FEMA_4
g47013,1.1454256216157577,205.0,FEMA_4
g47015,-1.5336533527211815,561.0,FEMA_4
g47017,-0.4150626346489872,410.0,FEMA_4
g47019,0.7396944180783108,261.0,FEMA_4
g47021,-4.876769130827743,712.0,FEMA_4
g47023,-2.0291028761807297,606.0,FEMA_4
g47025,-0.6925462499236641,452.0,FEMA_4
g47027,1.2963021974953644,190.0,FEMA_4
g47029,1.5939390937796811,160.0,FEMA_4
g47031,-1.0125887051770195,492.0,FEMA_4
g47033,1.0725475291999478,217.0,FEMA_4
g47035,0.9040208798396998,241.0,FEMA_4
g47037,-0.3809789294013729,405.0,FEMA_4
g47039,1.4845370366607193,174.0,FEMA_4
g47041,0.6011292244959878,275.0,FEMA_4
g47043,-2.976510347197232,661.0,FEMA_4
g47045,-1.3068230222649166,534.0,FEMA_4
g47047,-4.534083616356113,706.0,FEMA_4
g47049,0.011362600103635268,354.0,FEMA_4
g47051,-1.6411905590731513,574.0,FEMA_4
g47053,-0.06717910821811063,365.0,FEMA_4
g47055,-1.4322085261758155,546.0,FEMA_4
g47057,-0.9199306952111402,482.0,FEMA_4
g47059,0.43715603208303266,295.0,FEMA_4
g47061,1.7402240286030057,148.0,FEMA_4
g47063,0.09885576663232587,346.0,FEMA_4
g47065,-0.9689549257146386,485.0,FEMA_4
g47067,2.511567010218168,99.0,FEMA_4
g47069,0.8385564648636099,250.0,FEMA_4
g47071,0.9589070940695417,234.0,FEMA_4
g47073,-1.299220944771781,531.0,FEMA_4
g47075,0.19690630263833855,329.0,FEMA_4
g47077,-2.1989472935578473,619.0,FEMA_4
g47079,0.6401231887903203,271.0,FEMA_4
g47081,-1.189441625508645,518.0,FEMA_4
g47083,0.7812813818089355,257.0,FEMA_4
g47085,-0.2979147885730642,394.0,FEMA_4
g47087,0.1497619172441299,338.0,FEMA_4
g47089,-0.6179760764483297,438.0,FEMA_4
g47091,1.9099137928692977,137.0,FEMA_4
g47093,-2.5040173165767126,638.0,FEMA_4
g47095,9.768065572281298,3.0,FEMA_4
g47097,0.27858241361572,316.0,FEMA_4
g47099,-1.681193405208377,581.0,FEMA_4
g47101,-0.0819372409793919,368.0,FEMA_4
g47103,-1.1278373724746205,508.0,FEMA_4
g47105,-1.11373811360731,506.0,FEMA_4
g47107,-1.26351176753297,523.0,FEMA_4
g47109,-0.26885462621539225,388.0,FEMA_4
g47111,-1.1386106380544216,509.0,FEMA_4
g47113,-1.4015724481107834,542.0,FEMA_4
g47115,-1.4870362471852894,553.0,FEMA_4
g47117,-2.4893191575295597,637.0,FEMA_4
g47119,-1.0263550184012642,493.0,FEMA_4
g47121,-2.017824458591118,605.0,FEMA_4
g47123,-0.2598141494742774,386.0,FEMA_4
g47125,-2.5722122740352837,640.0,FEMA_4
g47127,-2.208200826955075,620.0,FEMA_4
g47129,0.5159401882706189,283.0,FEMA_4
g47131,0.3239260702310949,310.0,FEMA_4
g47133,-1.438237081007923,548.0,FEMA_4
g47135,3.33566267931743,57.0,FEMA_4
g47137,1.3647539786475416,185.0,FEMA_4
g47139,-0.44123306389549355,415.0,FEMA_4
g47141,-0.20378410962885002,381.0,FEMA_4
g47143,-0.629799484720878,444.0,FEMA_4
g47145,-0.8489202747862249,472.0,FEMA_4
g47147,-3.699507488649287,689.0,FEMA_4
g47149,-4.218352211331165,699.0,FEMA_4
g47151,-0.03924782976137836,362.0,FEMA_4
g47153,0.3227018626673442,311.0,FEMA_4
g47155,0.939581325452093,237.0,FEMA_4
g47157,-1.4448368408799652,549.0,FEMA_4
g47159,-2.7094645531475092,645.0,FEMA_4
g47161,-0.4710103140988937,419.0,FEMA_4
g47163,-0.4447025859379099,416.0,FEMA_4
g47165,-4.255776177852741,703.0,FEMA_4
g47167,-4.049983888320229,698.0,FEMA_4
g47169,-2.907785554128646,654.0,FEMA_4
g47171,1.2216978268085963,198.0,FEMA_4
g47173,-1.6123754813016018,568.0,FEMA_4
g47175,-0.5674798373100315,433.0,FEMA_4
g47177,0.2737994258666904,317.0,FEMA_4
g47179,-0.9709753708700188,486.0,FEMA_4
